id;entorno;nombre;etapa;tipo;area_responsable;descripcion;monto_contrato;comuna;barrio;direccion;lat;lng;fecha_inicio;fecha_fin_inicial;plazo_meses;porcentaje_avance;imagen_1;imagen_2;imagen_3;imagen_4;licitacion_oferta_empresa;licitacion_anio;contratacion_tipo;nro_contratacion;cuit_contratista;beneficiarios;mano_obra;compromiso;destacada;ba_elige;link_interno;pliego_descarga;expediente-numero;estudio_ambiental_descarga;financiamiento;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;Obras en escuelas de Comuna 4;Escuela Primaria Común N° 01 Alte. Guillermo Brown: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educación;Obras para mejoramiento edilicio.;2324381;4;La Boca;Valle,Aristobulo Del 471;-3,463,320,056;-5,836,133,469;3/2/2017;1/8/2017;6;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_escprimaria01_foto1.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_escprimaria01_foto2.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_escprimaria01_foto3.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_escprimaria01_foto4.JPG;Radiotronica Construcciones S.A.;2017;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;Obras en escuelas de Comuna 7;Escuela Primaria Común N° 23 Cañada: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educación;Obra de impermeabilización y reparación de cubiertas. Restuariones sanitarias;1106680;7;Parque Chacabuco;Cachimayo 1735;-3,463,912,472;-5,843,585,151;16/2/2017;1/8/2017;6;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna7_escprimaria23_foto1.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna7_escprimaria23_foto2.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna7_escprimaria23_foto3.JPG;;Radiotronica Construcciones S.A.;2017;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-7;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;Obras en escuelas de Comuna 4;Escuela De Educ. Espec. N° 05 Dr. íngel Ardaiz: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educación;Obra de impermeabilización y reparación de cubiertas;2708684;4;Nueva Pompeya;Ferre 1957;-3,465,974,377;-5,842,350,332;17/11/2016;10/3/2017;4;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_educespecial05_foto1.JPG;;;;Radiotronica Construcciones S.A.;2016;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;Obras en escuelas de Comuna 10;Sc. Primaria Común N° 18 Gendarmerí­a Nacional: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educación;Obra de impermeabilización y reparación de cubiertas. Instalación eléctrica;1369534;10;Monte Castro;Garcia,Juan Agustin 5265;-3,462,708,397;-585,068,025;21/4/2017;1/8/2017;4;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escprimaria18_foto1.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escprimaria18_foto2.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escprimaria18_foto3.JPG;;Radiotronica Construcciones S.A.;2017;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-10;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;Obras en escuelas de Comuna 4;Escuela Primaria Común N° 07 Aeronáutica Argentina (Sede): Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educación;Obra de impermeabilización y reparación de cubiertas;3281376;4;Nueva Pompeya;Quilmes 473;-3,464,480,249;-5,841,743,678;6/2/2017;1/8/2017;6;100;https://cdn2.buenosaires.gob.ar/baobras/educacion2/Quilmes473_1.JPG;https://cdn2.buenosaires.gob.ar/baobras/educacion3/Quilmes%20473%20-%2002.JPG;https://cdn2.buenosaires.gob.ar/baobras/educacion2/Quilmes%20473%20-%2003.JPG;;Radiotronica Construcciones S.A.;2017;;;33709466939;;12;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;Obras en escuelas de Comuna 11;Escuela Primaria Común N° 13 Leopoldo Marechal: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educación;Obra de impermeabilización de cubiertas;178799;11;Villa Gral. Mitre;Galicia 1857;-346,116,531;-5,846,305,667;20/7/2017;31/8/2017;1;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna11_escprimaria13_foto1.JPG;;;;Ibasa S.A.;2017;;;30696429886;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-la-comuna-11;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;Obras en escuelas de Comuna 9;Escuela Técnica N° 08 Paula Albarrací­n De Sarmiento: Obra de infraestructura.;Finalizada;Escuelas;Ministerio de Educación;Acondicionamiento de anexo de aulas y laboratorios,cambios de pisos,equipamiento de laboratorios,refacciones varias;1629592;9;Parque Avellaneda;Collivadino,Pio 436;-3,464,048,742;-5,848,354,684;13/3/2017;25/2/2019;23;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna9_esctecnica08_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna9_esctecnica08_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna9_esctecnica08_foto3.jpg;;COYPRO SOCIEDAD ANONIMA;2017;;;30615108290;;4;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-9;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;Obras en escuelas de Comuna 10;Escuela Primaria Común N° 06 Carlos Guido y Spano: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educación;Obra de impermeabilización de cubiertas;95359;10;Villa Luro;Falcon,Ramon L.,Cnel. 4801;-3,463,813,494;-5,849,520,563;5/6/2017;12/8/2017;2;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escprimaria06_foto1.JPG;;;;Ibasa S.A.;2017;;;30696429886;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-10;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;Obras en escuelas de Comuna 8;Polideportivo: Obra de infraestructura;Finalizada;Escuelas;Ministerio de Educación;Construcción de quincho en zona de pileta Parque de la Ciudad;2951151;8;Villa Soldati;Fernandez De La Cruz,F.,Gral. Av. 4000;-3,466,895,408;-5,845,432,279;2/5/2017;5/10/2018;17;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna8_parquedelaciudad_foto1.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna8_parquedelaciudad_foto2.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna8_parquedelaciudad_foto3.JPG;;Construmod S.A.;2017;;;30711684391;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-8;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;Obras en escuelas de Comuna 8;Escuela Primaria Común N° 09 Héctor Panizza: Obra de infraestructura;Finalizada;Escuelas;Ministerio de Educación;Obra de demoliciones,impermeabilización,pluviales y pintura;1484859;8;Villa Lugano;Beron De Astrada 5920;-3,468,829,785;-5,846,312,646;3/7/2017;1/9/2017;2;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna8_escprimaria09_foto1.jpg;;;;DI PIETRO PAOLO RUBENS ERNESTO;2017;;;20044899532;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-8;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Obras en escuelas de Comuna 11;Escuela Primaria Común N° 16 Ricardo Rojas: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educación;Obras para mejoramiento edilicio.;446922;11;Villa Devoto;Mistral,Gabriela 3376;-345,909,427;-5,850,759,095;24/7/2017;27/11/2017;4;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna11_escprimaria16_foto1.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna11_escprimaria16_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna11_escprimaria16_foto3.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna11_escprimaria16_foto4.jpg;Mediterraneo S.A;2017;;;30566480618;;2;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-la-comuna-11;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129277;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;Obras en escuelas de Comuna 1;Esc. Técnica N° 01 Ing. Otto Krause: Obras generales;Finalizada;Escuelas;Ministerio de Educación;Obra de mejoramiento edilicio;2979477;1;Montserrat;Paseo Colón Av. 650;-34,615,207;-58,368,266;16/5/2017;15/12/2017;7;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna1_esctecnica01_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna1_esctecnica01_foto2.jpeg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna1_esctecnica01_foto3.jpeg;;Mediterraneo S.A;2017;;;30566480618;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-1;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129277;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;Obras en escuelas de Comuna 7;Escuela Primaria Común N° 09 José Marí­a Paz: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educación;Obra de mejoramiento edilicio;30144882;7;Flores;Falcon,Ramon L.,Cnel. 2934;-3,463,239,545;-5,846,961,516;30/3/2017;24/10/2017;7;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna7_escprimari09_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna7_escprimari09_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna7_escprimari09_foto3.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna7_escprimari09_foto4.jpg;CO SE BA CONSTRUCCIONES Y SERVICIOS BUENOS AIRES S A;2017;;;30678613033;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-7;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
505;Obras en escuelas de Comuna 10;Escuela De Comercio N° 30 Dr. Esteban Agustí­n Gascón;Finalizada;Escuelas;Ministerio de Educación;Obra de cloacales y pluviales;1582695;10;Villa Luro;San Blas 5387;-3,463,059,129;-5,850,888,963;3/4/2017;24/10/2017;6;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escdecomercio30_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escdecomercio30_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escdecomercio30_foto3.jpg;;CO SE BA CONSTRUCCIONES Y SERVICIOS BUENOS AIRES S A;2017;;;30678613033;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-10;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;Obras en escuelas de Comuna 9;Escuela Primaria Común N° 05 Vicente López Y Planes: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educación;Obra de mejoramiento edilicio;2198571;9;Mataderos;Tandil 6690;-3,466,248,607;-5,850,297,622;6/3/2017;24/10/2017;7;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna9_escprimaria05_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna9_escprimaria05_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna9_escprimaria05_foto3.jpg;;CO SE BA CONSTRUCCIONES Y SERVICIOS BUENOS AIRES S A;2017;;;30678613033;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-9;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=127213;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;Obras en escuelas de Comuna 3;Escuela Primaria Común N° 08 Dr. Arturo Mateo Bas: Obra de infraestructura.;Finalizada;Escuelas;Ministerio de Educación;Obra de cambio membrana,babetas,desagí¼es y tareas varias;2583611;3;Balvanera;Tucuman 3233;-3,460,032,472;-5,841,161,586;13/3/2017;15/8/2017;5;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna3_escprimaria08_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna3_escprimaria08_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna3_escprimaria08_foto3.jpg;;Radiotronica Construcciones S.A.;2017;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-3;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;Obras en escuelas de Comuna 11;Esc. Primaria Común N° 18 Provincia de Tierra del Fuego: Obras generales.;Finalizada;Escuelas;Ministerio de Educación;Obra de ampliación edilicia;5600000;11;Villa Santa Rita;Dantas,Julio S. 3260;-3,461,094,266;-5,848,819,662;6/10/2016;29/5/2017;7;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna11_escprimaria18_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna11_escprimaria18_foto2.jpg;;;Industrias Mas S.R.L;2016;;;30707041990;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-la-comuna-11;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=125223;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;Obras en escuelas de Comuna 4;Casa Amarilla Modular: Obra de infraestructura.;Finalizada;Escuelas;Ministerio de Educación;Obra de rejas,pluviales,pintura y tareas varias;574615;4;La Boca;Villafañe,Wenceslao Y Rodriguez,Martin;-34,632,603;-58,362,384;7/8/2017;21/9/2017;1;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_casaamarilla_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_casaamarilla_foto2.jpg;;;Teximco S.A.;2017;;;30640087257;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129563;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;Obras en escuelas de Comuna 6;Escuela Primaria Común N° 15 Gral. José Gervasio De Artigas: Obra de infraestructura;Finalizada;Escuelas;Ministerio de Educación;Obra de instalación eléctrica,sanitaria,impermeabilización;3292976;6;Caballito;Lobos,Eleodoro,Dr. 437;-3,461,283,991;-5,843,631,159;10/6/2017;30/9/2017;3;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna6_escprimaria15_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna6_escprimaria15_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna6_escprimaria15_foto3.jpg;;Betonhaus S.A.;2017;;;30708568240;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-6;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;Obras en escuelas de Comuna 9;Escuela Primaria Común N° 20 Mariano Sánchez De Loria: Mejora Edilicia.;Finalizada;Escuelas;Ministerio de Educación;Obra de instalación eléctrica.;2626095;9;Liniers;Barragan 366;-3,463,634,833;-5,852,287,089;13/3/2017;20/4/2017;1;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna9_escprimaria20_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna9_escprimaria20_foto2.jpg;;;Las Cortes S.R.L.;2017;;;30700041197;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-9;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
512;Obras en escuelas de Comuna 6;Mejora Edilicia: Jardí­n De Infantes Común N° 02 Prof. Marina Margarita Ravioli;Finalizada;Escuelas;Ministerio de Educación;Obra de instalación eléctrica;2044025;6;Caballito;Campichuelo 100;-3,461,564,134;-5,843,339,858;13/3/2017;16/7/2017;4;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna6_jardindeinfantes02_foto1.jpg;;;;Fortis S.R.L.;2017;;;30714765430;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-6;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;Obras en escuelas de Comuna 10;Escuela Primaria Común N° 25 Carmen Sonda De Pandolfini.;Finalizada;Escuelas;Ministerio de Educación;Obra de instalación eléctrica;2992583;10;Vélez Sarsfield;Escalada De San Martin,R. 5021;-3,463,097,077;-5,850,063,457;15/5/2017;12/10/2017;5;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escprimaria25_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escprimaria25_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escprimaria25_foto3.jpg;;Mazhari S.A.;2017;;;30708896019;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-10;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
514;Barrio 1 11 14;Barrio 1 11 14: Eje Aliviador Varela;Finalizada;Hidráulica e Infraestructura;Ministerio de Desarrollo Humano y Hábitat;Se construyó un aliviador paralelo a la infraestructura cloacal existente realizando la terminación superficial acorde a los usos peatonales y vehiculares del eje.;5971260;8;Villa Soldati;Varela Av. 2200;-3,465,095,964;-5,844,463,252;21/3/2017;26/4/2018;13;100;https://cdn2.buenosaires.gob.ar/baobras/mdhyh/mdhyh_ejevareladurante_imagen1.jpg;https://cdn2.buenosaires.gob.ar/baobras/mdhyh/mdhyh_ejevarelaantes_imagen2.jpg;;;DOLCOR SOCIEDAD DE RESPONSABILIDAD LIMITADA;2016;;;30710137621;7340;18;SI;;;https://www.buenosaires.gob.ar/baobras/barrio-1-11-14;https://documentosboletinoficial.buenosaires.gob.ar/publico/20170104.pdf;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
515;Barrio 31;Barrio 31: Plaza Manzana 103;Finalizada;Espacio Público;Ministerio de Desarrollo Humano y Hábitat;Se propuso un reordenamiento del espacio público para sumar espacio verde y demarcar de manera clara los espacios de uso exclusivo deportivo y de juegos de niños y niñas. Se buscó jerarquizar las circulaciones a fin de que no se interrumpan unas con otras y favorecer la accesibilidad. Se igualaron todos los niveles sin ningún tipo de cordón o escalonamiento en las veredas para favorecer la accesibilidad para personas con movilidad reducida y asimismo se facilitó el acceso a las conexiones domiciliarias de infraestructura,accesos y cámaras. Se dispusieron bancos en las zonas externas que generaron pequeños espacios verdes atractivos para los peatones con mobiliario de descanso y recreación. Los espacios de juegos quedaron contenidos por el mobiliario cuya disposición acompañó a los sectores de juegos actuando como lí­mite;10126518;1;Retiro;Gendarmeria Nacional Av. 666;-3,458,405,908;-5,837,366,378;17/1/2017;15/9/2017;8;100;https://cdn2.buenosaires.gob.ar/baobras/sisu2/secretariadeintegracionsocialyurbana_plazamanzana103_imagen1.jpg;https://cdn2.buenosaires.gob.ar/baobras/integracionsocialyurbana/Plaza%20103%2C%20Desp%C3%BAes.jpg;;;Cooperativa;2016;;;30713915005;43190;10;SI;;;https://www.buenosaires.gob.ar/baobras/barrio-31;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
516;Barrio 31;Barrio 31: Plaza De Los Gordos - Triángulo;Finalizada;Espacio Público;Ministerio de Desarrollo Humano y Hábitat;Se propuso un reordenamiento del espacio público para sumar espacio verde y demarcar de manera clara los espacios de uso exclusivo deportivo y de juegos de niños y niñas. Se buscó jerarquizar las circulaciones a fin de que no se interrumpan unas con otras y favoreciendo la accesibilidad. Se igualaron todos los niveles sin ningún tipo de cordón o escalonamiento en las veredas para favorecer la accesibilidad para personas con movilidad reducida y asimismo se facilitó el acceso a las conexiones domiciliarias de infraestructura,accesos y cámaras. La plaza se reformuló como un único espacio de juegos,lúdico,de uso exclusivo de niños. Se proyectó un sistema de juegos que busca exaltar los sentidos,la búsqueda,los recorridos. La intervención se realizó sobre 600m2.;10796589;1;Retiro;Gendarmeria Nacional Av. 667;-3,458,366,875;-5,837,429,484;2/7/2017;6/10/2017;3;100;https://cdn2.buenosaires.gob.ar/baobras/sisu2/secretariadeintegracionsocialyurbana_plazatriangulo_imagen1.JPG;https://cdn2.buenosaires.gob.ar/baobras/integracionsocialyurbana/Plaza%20Tri%C3%A1ngulo%2C%20Despu%C3%A9s.jpg;;;Cooperativa;2017;;;30710125054;43190;10;SI;;;https://www.buenosaires.gob.ar/baobras/barrio-31;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
517;Barrio 31;Barrio 31: Cancha Luján;Finalizada;Espacio Público;Ministerio de Desarrollo Humano y Hábitat;La obra consistió en el reordenamiento del espacio público para sumar espacio verde y demarcar de manera clara los espacios de uso exclusivo deportivo y de juegos de niños y niñas. Se buscó jerarquizar las circulaciones a fin de que no se interrumpan unas con otras favoreciendo la accesibilidad. Se igualaron todos los niveles sin ningún tipo de cordón o escalonamiento en las veredas para favorecer la accesibilidad para personas con movilidad reducida y asimismo facilitar el acceso a las conexiones domiciliarias de infraestructura,accesos y cámaras. El espacio se configuró a partir de la decisión de disponer la circulación vial en el lado opuesto al existente,generando una ampliación natural del espacio público y favoreciendo la peatonalidad y el uso del mismo. Esta disposición mejoró la relación entre la lí­nea municipal y la vereda,y garantizó una contención de los usos del espacio sin interrupciones de tipo vial. El espacio frente a la iglesia se dispuso como un playón de uso eventual,cuya principal función es la de asegurar el giro y retome de los vehí­culos de emergencia ya que este espacio resulta el remate de una de las arterias principales en los accesos de emergencia del barrio. Se consolidó un espacio de espera para transporte público interno y se sumaron estacionamientos exclusivos para personas con movilidad reducida y de uso general. Asimismo,la iluminación general del espacio se realizó enteramente en led con posibilidad de telegestión a fin de integrarse a la red de alumbrado de CABA con la mayor tecnologí­a disponible al momento. Por último,se sumaron diversos tipos de vegetación a fin de incrementar la huella verde dentro del espacio público.;13976083;1;Retiro;Gendarmeria Nacional Av. 671;-345,836,355;-5,837,435,742;14/11/2016;19/9/2017;10;100;https://cdn2.buenosaires.gob.ar/baobras/sisu2/secretariadeintegracionsocialyurbana_canchalujan_imagen1.JPG;https://cdn2.buenosaires.gob.ar/baobras/integracionsocialyurbana/Plaza%20Luj%C3%A1n%2C%20despu%C3%A9s.jpg;;;Cooperativa;2016;;;30712055355;43190;10;SI;;;https://www.buenosaires.gob.ar/baobras/barrio-31;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
518;Barrio 31;Barrio 31: Reordenamiento Av. Gendarmerí­a Nacional;Finalizada;Espacio Público;Ministerio de Desarrollo Humano y Hábitat;La intervención implicó la renovación del solado,la calzada,la colocación de nueva vegetación y especies arbóreas. Se realizó para que los colectivos de larga distancia que utilizaban esta ví­a como ingreso y egreso a la terminal de ómnibus lo hagan por una ví­a paralela que es la calle Perette. Se reordenó el ingreso de los micros escolares por gendarmerí­a nacional para que no lo hagan por las calles paralelas. Para eso se previó un espacio exclusivo para ascenso y descenso de los micros escolares con 13 dársenas nuevas con refugios. Se dispuso un lugar exclusivo para la ambulancia del CeSAC y se pusieron luminarias led en toda la calle. La obra comprende 20.000 m2.;;1;Retiro;Gendarmeria Nacional Av. 685;-3,458,351,913;-5,837,457,645;11/1/2016;20/9/2017;20;100;https://cdn2.buenosaires.gob.ar/baobras/sisu2/secretariadeintegracionsocialyurbana_avgendarmerianacional_imagen1.JPG;https://cdn2.buenosaires.gob.ar/baobras/integracionsocialyurbana/Gendarmer%C3%ADa%2C%20despu%C3%A9s.jpg;;;Ente De Mantenimiento Urbano Integral (Emui);2016;;;30707476970;43190;15;SI;;;https://www.buenosaires.gob.ar/baobras/barrio-31;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
